1,0.11620069534855203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04360990226268768
0.3708901727724836,1,0.5253080726945524,0.8813227742057155,0.7035577086075963,0.8498574954309117,0.740242218041626,0.8668385614994355,0.6180869898162411,0.3647271149263084,0.48015914641529917,0.5618627760243732,0.27671270988422814,0.026045027113030892,0.03015140197443891,0,0,0,0,0,0,0,0,0,0,0.32511383295059204
0.21826627743597354,1,0.7347778063999603,0.8711947159007407,0.8900615088859152,0.37348066731394847,0.05268453095857731,0.03521685641264571,0.0012713665243781825,0.00008061400374540168,0,0,0,0.03400106035379355,0.014364312853846694,0,0,0,0,0,0,0,0,0,0,0.30027565360069275
0.39521769471568596,1,0.8970230417560153,0.7489910754312401,0.6012338257976855,0.9141375034610999,0.8302590353856356,0.791803073823357,0.6068126521592094,0.7258214928763302,0.4056972830587616,0.03591052064535263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3199804425239563
0.3746472145421242,1,0.885780113039736,0.6931218403790953,0.7104970406865273,0.9788079158951941,0.8975640521466641,0.4067648115728797,0.07368437102628352,0.1496792926163999,0.4172614482746065,0.03693022923707385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2559179365634918
0.345390383406314,1,0.8761346450374851,0.907887650600089,0.21203323064653834,0.25947673833549995,0.02188237103717751,0.0017538780160591043,0,0,0,0,0,0,0.15515780180455485,0,0.0007425249138266363,0.2903573467823565,0,0,0,0,0,0,0,0.6044273972511292
0.43058217185071634,1,0.8157188525660629,0.7227503316424359,0.6118842821623051,0.9061401387753064,0.8870774011383382,0.4303824689971025,0.16039920459869997,0.04100113502746666,0.0361741929984824,0.1348762904984499,0.19974100718936846,0.00005875718094376076,0.00014132188219753982,0,0,0,0,0,0,0,0,0,0,0.2532329559326172
0.33297866462775894,1,0.8747885296137236,0.8479323949844645,0.928277499552182,0.36696109572317615,0.13505402358951898,0.0019065065339375165,0,0,0,0,0.023756746377084702,0.039262888407692695,0,0,0,0,0,0,0,0,0,0,0,0.34787610173225403
0.37076491496504443,1,0.6137085637638594,0.760052781644763,0.5166834697382834,0.7775072786410339,0.6379035279124895,0.6302265038317523,0.33515058174880796,0.13127902858348703,0.12527999285033015,0.21638542903688948,0.004508028519795871,0,0,0,0,0,0,0,0,0,0,0,0,0.2630254626274109
0.3624325182829803,0.8833568569376563,0.8108996624131246,0.747451226912208,0.6836164369883634,1,0.659691885478775,0.35810029893898543,0.1917411545854219,0.020424734226605377,0.030312296610678916,0.17751195496043257,0.15410324736897957,0.009277331580666353,0.0008578077714681191,0.00006140029533379513,0,0,0,0,0,0,0,0,0,0.3147452175617218
